setup_ko,setup_move,atk_mul,target_ko,turns_after_1_setup
불카모스,나비춤,1.5,마폭시,3
불카모스,나비춤,1.5,엠페르트,4
불카모스,나비춤,1.5,번치코,3
불카모스,나비춤,1.5,대짱이,2
불카모스,나비춤,1.5,라이츄,3
불카모스,나비춤,1.5,블래키,3
불카모스,나비춤,1.5,다크펫,3
불카모스,나비춤,1.5,더시마사리,4
불카모스,나비춤,1.5,핫삼,2
불카모스,나비춤,1.5,오롱털,3
불카모스,나비춤,1.5,픽시,4
불카모스,나비춤,1.5,카디나르마,3
불카모스,나비춤,1.5,앱솔,2
불카모스,나비춤,1.5,찌리배리,4
불카모스,나비춤,1.5,맘모꾸리,3
불카모스,나비춤,1.5,파라블레이즈,4
불카모스,나비춤,1.5,패리퍼,4
불카모스,나비춤,1.5,찌르호크,4
불카모스,나비춤,1.5,대검귀,2
불카모스,나비춤,1.5,마기라스,3
불카모스,나비춤,1.5,이어롭,3
불카모스,나비춤,1.5,플라엣테,4
불카모스,나비춤,1.5,배바닐라,2
불카모스,나비춤,1.5,드래펄트,4
불카모스,나비춤,1.5,입치트,2
불카모스,나비춤,1.5,메가니움,3
불카모스,나비춤,1.5,메타몽,3
불카모스,나비춤,1.5,이상해꽃,3
불카모스,나비춤,1.5,밀로틱,5
불카모스,나비춤,1.5,스코빌런,3
불카모스,나비춤,1.5,아쿠스타,2
불카모스,나비춤,1.5,몰드류,2
불카모스,나비춤,1.5,조로아크(히스이),3
불카모스,나비춤,1.5,미끄래곤(히스이),4
불카모스,나비춤,1.5,잠만보,5
불카모스,나비춤,1.5,무장조,3
불카모스,나비춤,1.5,클레스퍼트라,2
불카모스,나비춤,1.5,창파나이트,3
불카모스,나비춤,1.5,우츠보트,2
불카모스,나비춤,1.5,가라르야도킹,4
불카모스,나비춤,1.5,깜까미,3
불카모스,나비춤,1.5,엘풍,2
불카모스,나비춤,1.5,저승갓숭,3
불카모스,나비춤,1.5,스트린더(하이),3
불카모스,나비춤,1.5,샤미드,5
불카모스,나비춤,1.5,사마자르,3
불카모스,나비춤,1.5,인텔리레온,3
불카모스,나비춤,1.5,깨비물거미,4
불카모스,나비춤,1.5,가디안,4
불카모스,나비춤,1.5,왕구리,3
불카모스,나비춤,1.5,엘레이드,4
불카모스,나비춤,1.5,브리무음,3
불카모스,나비춤,1.5,눈여아,2
불카모스,나비춤,1.5,어흥염,4
불카모스,나비춤,1.5,마릴리,3
불카모스,나비춤,1.5,올리르바,3
불카모스,나비춤,1.5,스트린더(로우),3
불카모스,나비춤,1.5,펜드라,2
불카모스,나비춤,1.5,화염레오,4
불카모스,나비춤,1.5,윈디(히스이),4
불카모스,나비춤,1.5,캥카,4
불카모스,나비춤,1.5,꿈트렁,2
불카모스,나비춤,1.5,에써르(암컷),2
불카모스,나비춤,1.5,후딘,2
불카모스,나비춤,1.5,드래캄,3
망나뇽,용의춤,1.5,보만다,3
망나뇽,용의춤,1.5,한카리아스,2
망나뇽,용의춤,1.5,누리레느,4
망나뇽,용의춤,1.5,갑주무사,3
망나뇽,용의춤,1.5,하마돈,3
망나뇽,용의춤,1.5,루카리오,3
망나뇽,용의춤,1.5,드닐레이브,2
망나뇽,용의춤,1.5,브리두라스,3
망나뇽,용의춤,1.5,타부자고,3
망나뇽,용의춤,1.5,따라큐,4
망나뇽,용의춤,1.5,고릴타,3
망나뇽,용의춤,1.5,킬가르도,3
망나뇽,용의춤,1.5,마스카나,3
망나뇽,용의춤,1.5,갸라도스,2
망나뇽,용의춤,1.5,아머까오,4
망나뇽,용의춤,1.5,킬라플로르,2
망나뇽,용의춤,1.5,대쓰여너,3
망나뇽,용의춤,1.5,리자몽,3
망나뇽,용의춤,1.5,포푸니크,2
망나뇽,용의춤,1.5,개굴닌자,3
망나뇽,용의춤,1.5,에이스번,3
망나뇽,용의춤,1.5,알로라 나인테일,3
망나뇽,용의춤,1.5,에써르(수컷),3
망나뇽,용의춤,1.5,워시로토무,3
망나뇽,용의춤,1.5,불카모스,3
망나뇽,용의춤,1.5,빠르모트,3
망나뇽,용의춤,1.5,라우드본,4
망나뇽,용의춤,1.5,삼삼드래,2
망나뇽,용의춤,1.5,메타그로스,3
망나뇽,용의춤,1.5,님피아,4
망나뇽,용의춤,1.5,히트로토무,3
망나뇽,용의춤,1.5,거북왕,3
망나뇽,용의춤,1.5,대도각참,3
망나뇽,용의춤,1.5,팬텀,2
망나뇽,용의춤,1.5,마폭시,3
망나뇽,용의춤,1.5,엠페르트,3
망나뇽,용의춤,1.5,번치코,3
망나뇽,용의춤,1.5,대짱이,3
망나뇽,용의춤,1.5,라이츄,2
망나뇽,용의춤,1.5,블래키,4
망나뇽,용의춤,1.5,다크펫,3
망나뇽,용의춤,1.5,더시마사리,4
망나뇽,용의춤,1.5,핫삼,2
망나뇽,용의춤,1.5,오롱털,4
망나뇽,용의춤,1.5,픽시,5
망나뇽,용의춤,1.5,카디나르마,3
망나뇽,용의춤,1.5,앱솔,3
망나뇽,용의춤,1.5,찌리배리,3
망나뇽,용의춤,1.5,맘모꾸리,3
망나뇽,용의춤,1.5,파라블레이즈,3
망나뇽,용의춤,1.5,패리퍼,2
망나뇽,용의춤,1.5,찌르호크,3
망나뇽,용의춤,1.5,대검귀,3
망나뇽,용의춤,1.5,마기라스,3
망나뇽,용의춤,1.5,이어롭,3
망나뇽,용의춤,1.5,플라엣테,4
망나뇽,용의춤,1.5,배바닐라,3
망나뇽,용의춤,1.5,드래펄트,2
망나뇽,용의춤,1.5,입치트,3
망나뇽,용의춤,1.5,메가니움,3
망나뇽,용의춤,1.5,메타몽,2
망나뇽,용의춤,1.5,이상해꽃,3
망나뇽,용의춤,1.5,밀로틱,4
망나뇽,용의춤,1.5,스코빌런,3
망나뇽,용의춤,1.5,아쿠스타,3
망나뇽,용의춤,1.5,몰드류,3
망나뇽,용의춤,1.5,조로아크(히스이),3
망나뇽,용의춤,1.5,미끄래곤(히스이),3
망나뇽,용의춤,1.5,잠만보,4
망나뇽,용의춤,1.5,무장조,3
망나뇽,용의춤,1.5,클레스퍼트라,3
망나뇽,용의춤,1.5,창파나이트,3
망나뇽,용의춤,1.5,우츠보트,3
망나뇽,용의춤,1.5,가라르야도킹,3
망나뇽,용의춤,1.5,깜까미,3
망나뇽,용의춤,1.5,엘풍,3
망나뇽,용의춤,1.5,저승갓숭,3
망나뇽,용의춤,1.5,스트린더(하이),2
망나뇽,용의춤,1.5,샤미드,4
망나뇽,용의춤,1.5,사마자르,3
망나뇽,용의춤,1.5,인텔리레온,3
망나뇽,용의춤,1.5,깨비물거미,3
망나뇽,용의춤,1.5,가디안,3
망나뇽,용의춤,1.5,왕구리,3
망나뇽,용의춤,1.5,엘레이드,3
망나뇽,용의춤,1.5,브리무음,4
망나뇽,용의춤,1.5,눈여아,3
망나뇽,용의춤,1.5,어흥염,3
망나뇽,용의춤,1.5,마릴리,3
망나뇽,용의춤,1.5,올리르바,3
망나뇽,용의춤,1.5,스트린더(로우),2
망나뇽,용의춤,1.5,펜드라,3
망나뇽,용의춤,1.5,화염레오,3
망나뇽,용의춤,1.5,윈디(히스이),2
망나뇽,용의춤,1.5,캥카,3
망나뇽,용의춤,1.5,꿈트렁,3
망나뇽,용의춤,1.5,에써르(암컷),3
망나뇽,용의춤,1.5,후딘,3
망나뇽,용의춤,1.5,드래캄,2
히트로토무,나쁜음모,2,보만다,3
히트로토무,나쁜음모,2,한카리아스,4
히트로토무,나쁜음모,2,누리레느,2
히트로토무,나쁜음모,2,갑주무사,2
히트로토무,나쁜음모,2,하마돈,3
히트로토무,나쁜음모,2,루카리오,2
히트로토무,나쁜음모,2,드닐레이브,3
히트로토무,나쁜음모,2,브리두라스,2
히트로토무,나쁜음모,2,타부자고,2
히트로토무,나쁜음모,2,따라큐,2
히트로토무,나쁜음모,2,고릴타,2
히트로토무,나쁜음모,2,킬가르도,2
히트로토무,나쁜음모,2,마스카나,2
히트로토무,나쁜음모,2,갸라도스,2
히트로토무,나쁜음모,2,아머까오,2
히트로토무,나쁜음모,2,킬라플로르,3
히트로토무,나쁜음모,2,대쓰여너,2
히트로토무,나쁜음모,2,리자몽,2
히트로토무,나쁜음모,2,포푸니크,2
히트로토무,나쁜음모,2,개굴닌자,2
히트로토무,나쁜음모,2,에이스번,3
히트로토무,나쁜음모,2,알로라 나인테일,2
히트로토무,나쁜음모,2,에써르(수컷),2
히트로토무,나쁜음모,2,워시로토무,3
히트로토무,나쁜음모,2,불카모스,3
히트로토무,나쁜음모,2,빠르모트,2
히트로토무,나쁜음모,2,라우드본,3
히트로토무,나쁜음모,2,삼삼드래,4
히트로토무,나쁜음모,2,메타그로스,2
히트로토무,나쁜음모,2,망나뇽,3
히트로토무,나쁜음모,2,님피아,3
히트로토무,나쁜음모,2,거북왕,2
히트로토무,나쁜음모,2,대도각참,2
히트로토무,나쁜음모,2,팬텀,2
히트로토무,나쁜음모,2,마폭시,3
히트로토무,나쁜음모,2,엠페르트,2
히트로토무,나쁜음모,2,번치코,3
히트로토무,나쁜음모,2,대짱이,4
히트로토무,나쁜음모,2,라이츄,2
히트로토무,나쁜음모,2,블래키,3
히트로토무,나쁜음모,2,다크펫,2
히트로토무,나쁜음모,2,더시마사리,3
히트로토무,나쁜음모,2,핫삼,2
히트로토무,나쁜음모,2,오롱털,2
히트로토무,나쁜음모,2,픽시,3
히트로토무,나쁜음모,2,카디나르마,3
히트로토무,나쁜음모,2,앱솔,2
히트로토무,나쁜음모,2,찌리배리,3
히트로토무,나쁜음모,2,맘모꾸리,2
히트로토무,나쁜음모,2,파라블레이즈,3
히트로토무,나쁜음모,2,패리퍼,2
히트로토무,나쁜음모,2,찌르호크,2
히트로토무,나쁜음모,2,대검귀,2
히트로토무,나쁜음모,2,마기라스,3
히트로토무,나쁜음모,2,이어롭,2
히트로토무,나쁜음모,2,플라엣테,3
히트로토무,나쁜음모,2,배바닐라,2
히트로토무,나쁜음모,2,드래펄트,3
히트로토무,나쁜음모,2,입치트,2
히트로토무,나쁜음모,2,메가니움,2
히트로토무,나쁜음모,2,메타몽,2
히트로토무,나쁜음모,2,이상해꽃,2
히트로토무,나쁜음모,2,밀로틱,3
히트로토무,나쁜음모,2,스코빌런,2
히트로토무,나쁜음모,2,아쿠스타,2
히트로토무,나쁜음모,2,몰드류,2
히트로토무,나쁜음모,2,조로아크(히스이),2
히트로토무,나쁜음모,2,미끄래곤(히스이),3
히트로토무,나쁜음모,2,잠만보,4
히트로토무,나쁜음모,2,무장조,3
히트로토무,나쁜음모,2,클레스퍼트라,2
히트로토무,나쁜음모,2,창파나이트,2
히트로토무,나쁜음모,2,우츠보트,2
히트로토무,나쁜음모,2,가라르야도킹,3
히트로토무,나쁜음모,2,깜까미,2
히트로토무,나쁜음모,2,엘풍,2
히트로토무,나쁜음모,2,저승갓숭,3
히트로토무,나쁜음모,2,스트린더(하이),2
히트로토무,나쁜음모,2,샤미드,3
히트로토무,나쁜음모,2,사마자르,2
히트로토무,나쁜음모,2,인텔리레온,2
히트로토무,나쁜음모,2,깨비물거미,2
히트로토무,나쁜음모,2,가디안,3
히트로토무,나쁜음모,2,왕구리,2
히트로토무,나쁜음모,2,엘레이드,3
히트로토무,나쁜음모,2,브리무음,2
히트로토무,나쁜음모,2,눈여아,2
히트로토무,나쁜음모,2,어흥염,3
히트로토무,나쁜음모,2,마릴리,2
히트로토무,나쁜음모,2,올리르바,2
히트로토무,나쁜음모,2,스트린더(로우),2
히트로토무,나쁜음모,2,펜드라,2
히트로토무,나쁜음모,2,화염레오,3
히트로토무,나쁜음모,2,윈디(히스이),3
히트로토무,나쁜음모,2,캥카,3
히트로토무,나쁜음모,2,꿈트렁,2
히트로토무,나쁜음모,2,에써르(암컷),2
히트로토무,나쁜음모,2,후딘,2
히트로토무,나쁜음모,2,드래캄,4
거북왕,껍질깨기,2,보만다,2
거북왕,껍질깨기,2,한카리아스,2
거북왕,껍질깨기,2,누리레느,4
거북왕,껍질깨기,2,갑주무사,3
거북왕,껍질깨기,2,하마돈,2
거북왕,껍질깨기,2,루카리오,2
거북왕,껍질깨기,2,드닐레이브,3
거북왕,껍질깨기,2,브리두라스,3
거북왕,껍질깨기,2,타부자고,3
거북왕,껍질깨기,2,따라큐,2
거북왕,껍질깨기,2,고릴타,3
거북왕,껍질깨기,2,킬가르도,3
거북왕,껍질깨기,2,마스카나,2
거북왕,껍질깨기,2,갸라도스,4
거북왕,껍질깨기,2,아머까오,3
거북왕,껍질깨기,2,킬라플로르,2
거북왕,껍질깨기,2,대쓰여너,3
거북왕,껍질깨기,2,리자몽,2
거북왕,껍질깨기,2,포푸니크,2
거북왕,껍질깨기,2,개굴닌자,3
거북왕,껍질깨기,2,에이스번,2
거북왕,껍질깨기,2,알로라 나인테일,2
거북왕,껍질깨기,2,에써르(수컷),2
거북왕,껍질깨기,2,워시로토무,3
거북왕,껍질깨기,2,불카모스,2
거북왕,껍질깨기,2,빠르모트,2
거북왕,껍질깨기,2,라우드본,2
거북왕,껍질깨기,2,삼삼드래,3
거북왕,껍질깨기,2,메타그로스,2
거북왕,껍질깨기,2,망나뇽,2
거북왕,껍질깨기,2,님피아,3
거북왕,껍질깨기,2,히트로토무,2
거북왕,껍질깨기,2,대도각참,2
거북왕,껍질깨기,2,팬텀,2
거북왕,껍질깨기,2,마폭시,2
거북왕,껍질깨기,2,엠페르트,3
거북왕,껍질깨기,2,번치코,2
거북왕,껍질깨기,2,대짱이,3
거북왕,껍질깨기,2,라이츄,2
거북왕,껍질깨기,2,블래키,3
거북왕,껍질깨기,2,다크펫,2
거북왕,껍질깨기,2,더시마사리,5
거북왕,껍질깨기,2,핫삼,3
거북왕,껍질깨기,2,오롱털,2
거북왕,껍질깨기,2,픽시,3
거북왕,껍질깨기,2,카디나르마,2
거북왕,껍질깨기,2,앱솔,2
거북왕,껍질깨기,2,찌리배리,3
거북왕,껍질깨기,2,맘모꾸리,2
거북왕,껍질깨기,2,파라블레이즈,2
거북왕,껍질깨기,2,패리퍼,3
거북왕,껍질깨기,2,찌르호크,3
거북왕,껍질깨기,2,대검귀,3
거북왕,껍질깨기,2,마기라스,2
거북왕,껍질깨기,2,이어롭,2
거북왕,껍질깨기,2,플라엣테,3
거북왕,껍질깨기,2,배바닐라,2
거북왕,껍질깨기,2,드래펄트,3
거북왕,껍질깨기,2,입치트,2
거북왕,껍질깨기,2,메가니움,3
거북왕,껍질깨기,2,메타몽,2
거북왕,껍질깨기,2,이상해꽃,3
거북왕,껍질깨기,2,밀로틱,5
거북왕,껍질깨기,2,스코빌런,2
거북왕,껍질깨기,2,아쿠스타,3
거북왕,껍질깨기,2,몰드류,2
거북왕,껍질깨기,2,조로아크(히스이),2
거북왕,껍질깨기,2,미끄래곤(히스이),3
거북왕,껍질깨기,2,잠만보,3
거북왕,껍질깨기,2,무장조,3
거북왕,껍질깨기,2,클레스퍼트라,2
거북왕,껍질깨기,2,창파나이트,2
거북왕,껍질깨기,2,우츠보트,3
거북왕,껍질깨기,2,가라르야도킹,3
거북왕,껍질깨기,2,깜까미,2
거북왕,껍질깨기,2,엘풍,2
거북왕,껍질깨기,2,저승갓숭,3
거북왕,껍질깨기,2,스트린더(하이),2
거북왕,껍질깨기,2,샤미드,6
거북왕,껍질깨기,2,사마자르,2
거북왕,껍질깨기,2,인텔리레온,3
거북왕,껍질깨기,2,깨비물거미,4
거북왕,껍질깨기,2,가디안,3
거북왕,껍질깨기,2,왕구리,4
거북왕,껍질깨기,2,엘레이드,3
거북왕,껍질깨기,2,브리무음,2
거북왕,껍질깨기,2,눈여아,2
거북왕,껍질깨기,2,어흥염,2
거북왕,껍질깨기,2,마릴리,3
거북왕,껍질깨기,2,올리르바,3
거북왕,껍질깨기,2,스트린더(로우),2
거북왕,껍질깨기,2,펜드라,2
거북왕,껍질깨기,2,화염레오,2
거북왕,껍질깨기,2,윈디(히스이),2
거북왕,껍질깨기,2,캥카,3
거북왕,껍질깨기,2,꿈트렁,2
거북왕,껍질깨기,2,에써르(암컷),2
거북왕,껍질깨기,2,후딘,2
거북왕,껍질깨기,2,드래캄,3
대도각참,칼춤,2,보만다,3
대도각참,칼춤,2,한카리아스,3
대도각참,칼춤,2,누리레느,2
대도각참,칼춤,2,갑주무사,3
대도각참,칼춤,2,하마돈,3
대도각참,칼춤,2,루카리오,2
대도각참,칼춤,2,드닐레이브,2
대도각참,칼춤,2,브리두라스,3
대도각참,칼춤,2,타부자고,2
대도각참,칼춤,2,따라큐,2
대도각참,칼춤,2,고릴타,3
대도각참,칼춤,2,킬가르도,2
대도각참,칼춤,2,마스카나,2
대도각참,칼춤,2,갸라도스,3
대도각참,칼춤,2,아머까오,3
대도각참,칼춤,2,킬라플로르,2
대도각참,칼춤,2,대쓰여너,2
대도각참,칼춤,2,리자몽,3
대도각참,칼춤,2,포푸니크,3
대도각참,칼춤,2,개굴닌자,2
대도각참,칼춤,2,에이스번,2
대도각참,칼춤,2,알로라 나인테일,2
대도각참,칼춤,2,에써르(수컷),2
대도각참,칼춤,2,워시로토무,2
대도각참,칼춤,2,불카모스,3
대도각참,칼춤,2,빠르모트,3
대도각참,칼춤,2,라우드본,2
대도각참,칼춤,2,삼삼드래,3
대도각참,칼춤,2,메타그로스,2
대도각참,칼춤,2,망나뇽,3
대도각참,칼춤,2,님피아,2
대도각참,칼춤,2,히트로토무,2
대도각참,칼춤,2,거북왕,3
대도각참,칼춤,2,팬텀,2
대도각참,칼춤,2,마폭시,2
대도각참,칼춤,2,엠페르트,3
대도각참,칼춤,2,번치코,3
대도각참,칼춤,2,대짱이,3
대도각참,칼춤,2,라이츄,2
대도각참,칼춤,2,블래키,3
대도각참,칼춤,2,다크펫,2
대도각참,칼춤,2,더시마사리,3
대도각참,칼춤,2,핫삼,3
대도각참,칼춤,2,오롱털,2
대도각참,칼춤,2,픽시,2
대도각참,칼춤,2,카디나르마,2
대도각참,칼춤,2,앱솔,2
대도각참,칼춤,2,찌리배리,3
대도각참,칼춤,2,맘모꾸리,2
대도각참,칼춤,2,파라블레이즈,2
대도각참,칼춤,2,패리퍼,3
대도각참,칼춤,2,찌르호크,3
대도각참,칼춤,2,대검귀,3
대도각참,칼춤,2,마기라스,2
대도각참,칼춤,2,이어롭,2
대도각참,칼춤,2,플라엣테,2
대도각참,칼춤,2,배바닐라,2
대도각참,칼춤,2,드래펄트,2
대도각참,칼춤,2,입치트,3
대도각참,칼춤,2,메가니움,3
대도각참,칼춤,2,메타몽,2
대도각참,칼춤,2,이상해꽃,3
대도각참,칼춤,2,밀로틱,3
대도각참,칼춤,2,스코빌런,2
대도각참,칼춤,2,아쿠스타,2
대도각참,칼춤,2,몰드류,2
대도각참,칼춤,2,조로아크(히스이),2
대도각참,칼춤,2,미끄래곤(히스이),3
대도각참,칼춤,2,잠만보,3
대도각참,칼춤,2,무장조,3
대도각참,칼춤,2,클레스퍼트라,2
대도각참,칼춤,2,창파나이트,3
대도각참,칼춤,2,우츠보트,3
대도각참,칼춤,2,가라르야도킹,2
대도각참,칼춤,2,깜까미,2
대도각참,칼춤,2,엘풍,2
대도각참,칼춤,2,저승갓숭,3
대도각참,칼춤,2,스트린더(하이),2
대도각참,칼춤,2,샤미드,3
대도각참,칼춤,2,사마자르,2
대도각참,칼춤,2,인텔리레온,2
대도각참,칼춤,2,깨비물거미,3
대도각참,칼춤,2,가디안,2
대도각참,칼춤,2,왕구리,2
대도각참,칼춤,2,엘레이드,2
대도각참,칼춤,2,브리무음,2
대도각참,칼춤,2,눈여아,2
대도각참,칼춤,2,어흥염,3
대도각참,칼춤,2,마릴리,3
대도각참,칼춤,2,올리르바,3
대도각참,칼춤,2,스트린더(로우),2
대도각참,칼춤,2,펜드라,2
대도각참,칼춤,2,화염레오,2
대도각참,칼춤,2,윈디(히스이),3
대도각참,칼춤,2,캥카,3
대도각참,칼춤,2,꿈트렁,3
대도각참,칼춤,2,에써르(암컷),2
대도각참,칼춤,2,후딘,2
대도각참,칼춤,2,드래캄,2
마폭시,나쁜음모,2,보만다,3
마폭시,나쁜음모,2,한카리아스,3
마폭시,나쁜음모,2,누리레느,3
마폭시,나쁜음모,2,갑주무사,2
마폭시,나쁜음모,2,하마돈,3
마폭시,나쁜음모,2,루카리오,2
마폭시,나쁜음모,2,드닐레이브,3
마폭시,나쁜음모,2,브리두라스,2
마폭시,나쁜음모,2,타부자고,2
마폭시,나쁜음모,2,따라큐,2
마폭시,나쁜음모,2,고릴타,2
마폭시,나쁜음모,2,킬가르도,2
마폭시,나쁜음모,2,마스카나,2
마폭시,나쁜음모,2,갸라도스,3
마폭시,나쁜음모,2,아머까오,2
마폭시,나쁜음모,2,킬라플로르,2
마폭시,나쁜음모,2,대쓰여너,3
마폭시,나쁜음모,2,리자몽,3
마폭시,나쁜음모,2,포푸니크,2
마폭시,나쁜음모,2,개굴닌자,2
마폭시,나쁜음모,2,에이스번,3
마폭시,나쁜음모,2,알로라 나인테일,2
마폭시,나쁜음모,2,에써르(수컷),2
마폭시,나쁜음모,2,워시로토무,3
마폭시,나쁜음모,2,불카모스,3
마폭시,나쁜음모,2,빠르모트,2
마폭시,나쁜음모,2,라우드본,3
마폭시,나쁜음모,2,삼삼드래,2
마폭시,나쁜음모,2,메타그로스,2
마폭시,나쁜음모,2,망나뇽,3
마폭시,나쁜음모,2,님피아,3
마폭시,나쁜음모,2,히트로토무,3
마폭시,나쁜음모,2,거북왕,3
마폭시,나쁜음모,2,대도각참,2
마폭시,나쁜음모,2,팬텀,2
마폭시,나쁜음모,2,엠페르트,3
마폭시,나쁜음모,2,번치코,2
마폭시,나쁜음모,2,대짱이,3
마폭시,나쁜음모,2,라이츄,2
마폭시,나쁜음모,2,블래키,3
마폭시,나쁜음모,2,다크펫,2
마폭시,나쁜음모,2,더시마사리,3
마폭시,나쁜음모,2,핫삼,2
마폭시,나쁜음모,2,오롱털,2
마폭시,나쁜음모,2,픽시,3
마폭시,나쁜음모,2,카디나르마,3
마폭시,나쁜음모,2,앱솔,2
마폭시,나쁜음모,2,찌리배리,3
마폭시,나쁜음모,2,맘모꾸리,2
마폭시,나쁜음모,2,파라블레이즈,3
마폭시,나쁜음모,2,패리퍼,3
마폭시,나쁜음모,2,찌르호크,2
마폭시,나쁜음모,2,대검귀,2
마폭시,나쁜음모,2,마기라스,3
마폭시,나쁜음모,2,이어롭,2
마폭시,나쁜음모,2,플라엣테,3
마폭시,나쁜음모,2,배바닐라,2
마폭시,나쁜음모,2,드래펄트,3
마폭시,나쁜음모,2,입치트,2
마폭시,나쁜음모,2,메가니움,2
마폭시,나쁜음모,2,메타몽,2
마폭시,나쁜음모,2,이상해꽃,2
마폭시,나쁜음모,2,밀로틱,4
마폭시,나쁜음모,2,스코빌런,2
마폭시,나쁜음모,2,아쿠스타,3
마폭시,나쁜음모,2,몰드류,2
마폭시,나쁜음모,2,조로아크(히스이),2
마폭시,나쁜음모,2,미끄래곤(히스이),3
마폭시,나쁜음모,2,잠만보,4
마폭시,나쁜음모,2,무장조,3
마폭시,나쁜음모,2,클레스퍼트라,2
마폭시,나쁜음모,2,창파나이트,2
마폭시,나쁜음모,2,우츠보트,2
마폭시,나쁜음모,2,가라르야도킹,3
마폭시,나쁜음모,2,깜까미,2
마폭시,나쁜음모,2,엘풍,2
마폭시,나쁜음모,2,저승갓숭,2
마폭시,나쁜음모,2,스트린더(하이),2
마폭시,나쁜음모,2,샤미드,4
마폭시,나쁜음모,2,사마자르,2
마폭시,나쁜음모,2,인텔리레온,3
마폭시,나쁜음모,2,깨비물거미,3
마폭시,나쁜음모,2,가디안,3
마폭시,나쁜음모,2,왕구리,3
마폭시,나쁜음모,2,엘레이드,3
마폭시,나쁜음모,2,브리무음,2
마폭시,나쁜음모,2,눈여아,2
마폭시,나쁜음모,2,어흥염,4
마폭시,나쁜음모,2,마릴리,3
마폭시,나쁜음모,2,올리르바,2
마폭시,나쁜음모,2,스트린더(로우),2
마폭시,나쁜음모,2,펜드라,2
마폭시,나쁜음모,2,화염레오,3
마폭시,나쁜음모,2,윈디(히스이),3
마폭시,나쁜음모,2,캥카,2
마폭시,나쁜음모,2,꿈트렁,2
마폭시,나쁜음모,2,에써르(암컷),2
마폭시,나쁜음모,2,후딘,2
마폭시,나쁜음모,2,드래캄,2
번치코,칼춤,2,보만다,3
번치코,칼춤,2,한카리아스,2
번치코,칼춤,2,누리레느,2
번치코,칼춤,2,갑주무사,2
번치코,칼춤,2,하마돈,3
번치코,칼춤,2,루카리오,2
번치코,칼춤,2,드닐레이브,2
번치코,칼춤,2,브리두라스,2
번치코,칼춤,2,타부자고,2
번치코,칼춤,2,따라큐,2
번치코,칼춤,2,고릴타,2
번치코,칼춤,2,킬가르도,2
번치코,칼춤,2,마스카나,2
번치코,칼춤,2,갸라도스,2
번치코,칼춤,2,아머까오,2
번치코,칼춤,2,킬라플로르,2
번치코,칼춤,2,대쓰여너,2
번치코,칼춤,2,리자몽,2
번치코,칼춤,2,포푸니크,2
번치코,칼춤,2,개굴닌자,2
번치코,칼춤,2,에이스번,2
번치코,칼춤,2,알로라 나인테일,2
번치코,칼춤,2,에써르(수컷),2
번치코,칼춤,2,워시로토무,2
번치코,칼춤,2,불카모스,2
번치코,칼춤,2,빠르모트,2
번치코,칼춤,2,라우드본,3
번치코,칼춤,2,삼삼드래,2
번치코,칼춤,2,메타그로스,2
번치코,칼춤,2,망나뇽,2
번치코,칼춤,2,님피아,2
번치코,칼춤,2,히트로토무,2
번치코,칼춤,2,거북왕,2
번치코,칼춤,2,대도각참,2
번치코,칼춤,2,팬텀,2
번치코,칼춤,2,마폭시,2
번치코,칼춤,2,엠페르트,2
번치코,칼춤,2,대짱이,2
번치코,칼춤,2,라이츄,2
번치코,칼춤,2,블래키,2
번치코,칼춤,2,다크펫,2
번치코,칼춤,2,더시마사리,3
번치코,칼춤,2,핫삼,2
번치코,칼춤,2,오롱털,2
번치코,칼춤,2,픽시,2
번치코,칼춤,2,카디나르마,2
번치코,칼춤,2,앱솔,2
번치코,칼춤,2,찌리배리,3
번치코,칼춤,2,맘모꾸리,2
번치코,칼춤,2,파라블레이즈,2
번치코,칼춤,2,패리퍼,2
번치코,칼춤,2,찌르호크,3
번치코,칼춤,2,대검귀,2
번치코,칼춤,2,마기라스,2
번치코,칼춤,2,이어롭,2
번치코,칼춤,2,플라엣테,2
번치코,칼춤,2,배바닐라,2
번치코,칼춤,2,드래펄트,3
번치코,칼춤,2,입치트,2
번치코,칼춤,2,메가니움,2
번치코,칼춤,2,메타몽,2
번치코,칼춤,2,이상해꽃,2
번치코,칼춤,2,밀로틱,2
번치코,칼춤,2,스코빌런,2
번치코,칼춤,2,아쿠스타,2
번치코,칼춤,2,몰드류,2
번치코,칼춤,2,조로아크(히스이),2
번치코,칼춤,2,미끄래곤(히스이),2
번치코,칼춤,2,잠만보,2
번치코,칼춤,2,무장조,3
번치코,칼춤,2,클레스퍼트라,2
번치코,칼춤,2,창파나이트,2
번치코,칼춤,2,우츠보트,2
번치코,칼춤,2,가라르야도킹,2
번치코,칼춤,2,깜까미,2
번치코,칼춤,2,엘풍,2
번치코,칼춤,2,저승갓숭,2
번치코,칼춤,2,스트린더(하이),2
번치코,칼춤,2,샤미드,2
번치코,칼춤,2,사마자르,2
번치코,칼춤,2,인텔리레온,2
번치코,칼춤,2,깨비물거미,2
번치코,칼춤,2,가디안,2
번치코,칼춤,2,왕구리,2
번치코,칼춤,2,엘레이드,2
번치코,칼춤,2,브리무음,2
번치코,칼춤,2,눈여아,2
번치코,칼춤,2,어흥염,2
번치코,칼춤,2,마릴리,2
번치코,칼춤,2,올리르바,2
번치코,칼춤,2,스트린더(로우),2
번치코,칼춤,2,펜드라,2
번치코,칼춤,2,화염레오,2
