nash_value,stones,mega_slot,effective_roster_R,mirror_exposure,gap_exposure_pct,zero_answer_opps,members,pick_rates_pct
-0.0343,0,,4.805,0.126,5.8,0,아머까오|에이스번|알로라 나인테일|워시로토무|님피아|드래펄트,16|86|16|25|62|95
-0.0351,0,,5.104,0.225,20.1,0,브리두라스|아머까오|에이스번|워시로토무|님피아|저승갓숭,73|14|89|20|44|61
-0.0363,0,,5.344,0.308,6.2,0,브리두라스|마스카나|아머까오|에이스번|님피아|히트로토무,60|57|17|89|51|26
-0.0364,0,,5.557,0.14,15.8,1,타부자고|에이스번|님피아|히트로토무|미끄래곤(히스이)|저승갓숭,51|85|43|29|29|63
-0.0365,0,,5.499,0.084,15.0,1,에이스번|워시로토무|님피아|히트로토무|잠만보|저승갓숭,88|25|51|28|49|59
-0.0365,0,,5.301,0.268,6.5,0,타부자고|마스카나|아머까오|에이스번|님피아|히트로토무,54|61|15|90|52|29
-0.0365,0,,5.45,0.142,12.1,1,타부자고|에이스번|워시로토무|님피아|저승갓숭|윈디(히스이),55|87|24|48|61|25
-0.0368,0,,5.29,0.155,14.3,1,타부자고|에이스번|님피아|히트로토무|저승갓숭|어흥염,59|87|48|26|65|15
-0.0379,0,,5.354,0.151,14.3,1,타부자고|에이스번|워시로토무|님피아|저승갓숭|어흥염,57|89|25|44|64|20
-0.0381,0,,5.378,0.15,14.5,1,타부자고|에이스번|워시로토무|님피아|히트로토무|저승갓숭,55|89|20|47|26|63
-0.0398,0,,5.406,0.098,15.1,1,아머까오|에이스번|님피아|히트로토무|잠만보|저승갓숭,19|89|53|31|46|62
-0.0403,0,,5.327,0.163,16.2,0,타부자고|아머까오|에이스번|님피아|히트로토무|저승갓숭,55|15|87|49|29|65
-0.0407,0,,5.435,0.208,7.6,0,마스카나|아머까오|에이스번|님피아|히트로토무|잠만보,62|20|89|54|31|45
-0.0413,0,,5.319,0.156,12.8,0,타부자고|아머까오|에이스번|님피아|저승갓숭|윈디(히스이),56|15|87|53|62|28
-0.0416,0,,5.424,0.155,15.5,3,타부자고|아머까오|에이스번|히트로토무|잠만보|저승갓숭,60|21|83|25|51|61
-0.0418,0,,5.329,0.237,17.2,0,브리두라스|아머까오|에이스번|님피아|히트로토무|잠만보,71|18|87|50|27|48
-0.0418,0,,5.425,0.154,14.0,3,타부자고|아머까오|에이스번|워시로토무|잠만보|저승갓숭,60|20|86|27|49|58
-0.0419,0,,5.232,0.184,11.2,0,마스카나|아머까오|에이스번|워시로토무|저승갓숭|윈디(히스이),68|21|94|27|60|30
-0.042,0,,5.429,0.084,14.4,1,에이스번|워시로토무|님피아|잠만보|저승갓숭|어흥염,89|30|53|46|62|20
-0.0421,0,,5.42,0.208,7.7,0,마스카나|아머까오|에이스번|워시로토무|님피아|잠만보,62|20|89|29|54|47
-0.0434,0,,5.398,0.098,17.3,0,아머까오|에이스번|워시로토무|님피아|잠만보|저승갓숭,18|89|30|53|48|62
-0.0441,0,,5.199,0.19,13.0,1,마스카나|아머까오|에이스번|워시로토무|히트로토무|저승갓숭,65|22|94|22|32|65
-0.0451,0,,5.239,0.231,1.2,0,마스카나|아머까오|대쓰여너|에이스번|님피아|히트로토무,66|14|42|94|54|30
-0.0452,0,,5.446,0.174,13.6,1,타부자고|에이스번|워시로토무|님피아|잠만보|어흥염,65|87|30|50|48|21
-0.0454,0,,5.284,0.234,17.2,0,브리두라스|아머까오|에이스번|워시로토무|님피아|잠만보,70|18|88|23|48|53
-0.0464,0,,5.451,0.084,15.0,1,에이스번|워시로토무|님피아|히트로토무|미끄래곤(히스이)|저승갓숭,90|25|51|34|34|66
-0.0468,0,,5.411,0.185,14.8,0,타부자고|아머까오|에이스번|워시로토무|님피아|잠만보,63|17|88|32|50|50
-0.0477,0,,5.357,0.084,13.4,1,에이스번|워시로토무|님피아|히트로토무|저승갓숭|윈디(히스이),91|28|59|30|66|25
-0.0481,0,,5.429,0.113,11.5,0,아머까오|님피아|히트로토무|드래펄트|저승갓숭|윈디(히스이),20|61|37|91|55|37
-0.0486,0,,5.355,0.187,16.6,1,타부자고|아머까오|에이스번|님피아|히트로토무|잠만보,65|17|87|51|28|51
-0.0486,0,,5.346,0.209,7.6,0,마스카나|아머까오|에이스번|님피아|히트로토무|미끄래곤(히스이),64|17|92|53|35|40
-0.0488,0,,5.312,0.096,16.4,0,아머까오|에이스번|님피아|히트로토무|미끄래곤(히스이)|저승갓숭,16|91|53|37|35|68
-0.049,0,,5.304,0.209,2.9,0,마스카나|아머까오|에이스번|워시로토무|님피아|윈디(히스이),65|19|93|31|58|34
-0.0494,0,,5.369,0.117,14.3,0,아머까오|에이스번|삼삼드래|님피아|히트로토무|저승갓숭,20|91|34|56|34|65
-0.0503,0,,5.279,0.099,13.6,1,아머까오|에이스번|님피아|히트로토무|저승갓숭|윈디(히스이),20|93|60|34|65|28
-0.0504,0,,5.264,0.092,14.4,1,에이스번|워시로토무|님피아|히트로토무|저승갓숭|어흥염,92|29|60|31|68|19
-0.0511,0,,5.286,0.096,15.1,0,아머까오|에이스번|워시로토무|님피아|저승갓숭|윈디(히스이),19|92|31|58|67|32
-0.0512,0,,5.233,0.227,5.5,0,마스카나|아머까오|에이스번|워시로토무|님피아|히트로토무,69|20|94|25|57|34
-0.0513,0,,5.305,0.098,16.5,1,아머까오|에이스번|님피아|잠만보|저승갓숭|어흥염,19|89|57|46|66|24
-0.0516,0,,5.266,0.106,14.3,0,아머까오|에이스번|워시로토무|님피아|히트로토무|저승갓숭,20|92|26|56|36|70
-0.0536,0,,5.178,0.108,13.6,1,아머까오|에이스번|님피아|히트로토무|저승갓숭|어흥염,20|95|60|38|67|20
-0.0542,0,,5.331,0.124,12.7,0,아머까오|님피아|히트로토무|드래펄트|저승갓숭|어흥염,21|61|40|92|60|26
-0.0543,0,,5.182,0.224,8.8,0,마스카나|아머까오|에이스번|워시로토무|님피아|어흥염,67|18|94|34|62|24
-0.0546,0,,5.223,0.106,14.1,0,아머까오|에이스번|워시로토무|님피아|저승갓숭|어흥염,19|94|35|60|67|26
-0.0553,0,,5.284,0.096,19.5,0,아머까오|에이스번|워시로토무|님피아|미끄래곤(히스이)|저승갓숭,17|92|32|52|36|71
-0.0558,0,,5.182,0.242,14.9,0,브리두라스|아머까오|에이스번|워시로토무|님피아|윈디(히스이),75|18|93|24|55|35
-0.0563,0,,5.43,0.092,14.4,3,아머까오|에이스번|워시로토무|히트로토무|잠만보|저승갓숭,27|91|30|32|56|64
-0.0579,0,,5.22,0.117,18.5,0,아머까오|에이스번|워시로토무|삼삼드래|님피아|저승갓숭,20|93|23|35|61|68
-0.058,0,,5.062,0.266,14.2,0,브리두라스|아머까오|에이스번|워시로토무|님피아|히트로토무,82|20|93|21|54|30
-0.0599,0,,5.385,0.205,13.0,1,마스카나|아머까오|에이스번|워시로토무|히트로토무|잠만보,66|25|92|28|35|54
-0.0606,0,,5.447,0.082,16.9,2,아머까오|에이스번|워시로토무|미끄래곤(히스이)|잠만보|저승갓숭,24|89|34|37|47|69
-0.063,0,,5.443,0.133,19.5,0,아머까오|에이스번|워시로토무|삼삼드래|님피아|잠만보,22|90|30|43|60|55
-0.0635,0,,5.428,0.122,15.8,0,아머까오|에이스번|워시로토무|님피아|히트로토무|잠만보,23|91|36|61|32|57
-0.0677,0,,5.415,0.128,14.8,0,아머까오|에이스번|워시로토무|불카모스|님피아|잠만보,22|90|43|28|59|58
-0.0702,0,,5.391,0.121,18.8,0,아머까오|에이스번|워시로토무|님피아|잠만보|어흥염,21|89|42|63|57|27
-0.0859,0,,5.433,0.141,8.5,0,아머까오|에이스번|알로라 나인테일|워시로토무|님피아|히트로토무,25|95|32|41|62|44
