atk\def,보만다,한카리아스,누리레느,갑주무사,하마돈,루카리오,드닐레이브,브리두라스,타부자고,따라큐,고릴타,킬가르도,마스카나,갸라도스,아머까오,킬라플로르,대쓰여너,리자몽,포푸니크,개굴닌자,에이스번,알로라 나인테일,에써르(수컷),워시로토무,불카모스,빠르모트,라우드본,삼삼드래,메타그로스,망나뇽,님피아,히트로토무,거북왕,대도각참,팬텀,마폭시,엠페르트,번치코,대짱이,라이츄,블래키,다크펫,더시마사리,핫삼,오롱털,픽시,카디나르마,앱솔,찌리배리,맘모꾸리,파라블레이즈,패리퍼,찌르호크,대검귀,마기라스,이어롭,플라엣테,배바닐라,드래펄트,입치트,메가니움,메타몽,이상해꽃,밀로틱,스코빌런,아쿠스타,몰드류,조로아크(히스이),미끄래곤(히스이),잠만보,무장조,클레스퍼트라,창파나이트,우츠보트,가라르야도킹,깜까미,엘풍,저승갓숭,스트린더(하이),샤미드,사마자르,인텔리레온,깨비물거미,가디안,왕구리,엘레이드,브리무음,눈여아,어흥염,마릴리,올리르바,스트린더(로우),펜드라,화염레오,윈디(히스이),캥카,꿈트렁,에써르(암컷),후딘,드래캄
스코빌런,6.000,3.000,2.000,3.000,2.000,1.000,3.000,2.000,2.000,2.000,1.000,2.000,1.000,3.000,2.000,2.000,2.000,5.000,2.000,1.000,4.000,2.000,2.000,1.000,3.000,2.000,6.000,5.000,2.000,6.495,4.000,4.000,2.000,2.000,2.000,5.000,3.000,4.000,1.000,2.000,4.000,2.000,4.000,1.000,2.000,3.000,4.000,2.000,4.000,1.000,5.000,2.000,3.000,1.000,2.000,2.000,3.000,2.000,4.000,1.000,2.000,2.000,2.000,2.000,0,1.000,1.000,2.000,3.000,4.000,2.000,2.000,2.000,2.000,4.000,2.000,1.000,3.000,2.000,2.000,2.000,1.000,3.000,3.000,2.000,3.000,3.000,1.000,5.000,2.000,2.000,2.000,1.000,4.000,3.000,3.000,1.000,3.000,2.000,5.000
아쿠스타,2.000,2.000,4.000,6.000,3.000,3.000,5.000,4.000,5.000,3.000,3.000,5.000,2.000,5.000,6.000,2.000,4.000,2.000,1.000,6.000,2.000,4.000,3.000,4.000,2.000,2.000,3.000,3.000,5.000,2.495,5.000,2.000,4.000,5.000,2.000,2.000,8.000,2.000,4.000,3.000,6.000,3.000,4.000,5.000,4.000,5.000,2.000,3.000,6.000,2.000,2.000,4.000,3.000,8.000,3.000,4.000,4.000,4.000,2.000,5.000,3.000,3.000,3.000,6.000,4.000,0,2.000,3.000,7.000,5.000,5.000,4.000,2.000,2.000,5.000,4.000,2.000,3.000,2.000,6.000,2.000,3.000,4.000,3.000,4.000,3.000,4.000,3.000,3.000,4.000,3.000,2.000,2.000,2.000,1.000,4.000,5.000,3.000,3.000,2.000
몰드류,4.000,3.000,2.000,3.000,4.000,1.000,2.000,2.000,2.000,2.000,3.000,2.000,2.000,3.000,7.000,1.000,3.000,1.000,1.000,2.000,1.000,1.000,2.000,4.000,2.000,1.000,2.000,3.000,2.000,3.495,2.000,2.000,3.000,2.000,1.000,1.000,2.000,1.000,3.000,1.000,4.000,2.000,2.000,3.000,2.000,2.000,2.000,2.000,2.000,2.000,1.000,3.000,4.000,3.000,2.000,2.000,2.000,2.000,2.000,2.000,4.000,2.000,3.000,3.000,2.000,2.000,0,2.000,2.000,3.000,7.000,2.000,2.000,3.000,2.000,2.000,2.000,3.000,1.000,3.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,3.000,3.000,1.000,2.000,1.000,1.000,3.000,3.000,2.000,2.000,1.000
조로아크(히스이),2.000,2.000,3.000,3.000,3.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,3.000,3.000,3.000,2.000,3.000,3.000,2.000,3.000,2.000,3.000,3.000,4.000,2.000,2.000,2.000,2.000,2.495,4.000,3.000,3.000,1.000,2.000,2.000,2.000,3.000,3.000,3.000,3.000,2.000,4.000,1.000,2.000,3.000,2.000,2.000,4.000,2.000,2.000,3.000,3.000,2.000,1.000,2.000,3.000,2.000,2.000,2.000,3.000,1.000,3.000,5.000,2.000,2.000,2.000,0,2.000,3.000,2.000,2.000,3.000,2.000,3.000,3.000,1.000,2.000,3.000,5.000,3.000,2.000,4.000,2.000,3.000,2.000,2.000,2.000,2.000,2.000,2.000,3.000,2.000,2.000,2.000,2.000,2.000,3.000,2.000,3.000
미끄래곤(히스이),2.000,2.000,3.000,2.000,3.000,2.000,2.000,2.000,3.000,2.000,2.000,3.000,2.000,2.000,3.000,2.000,3.000,2.000,2.000,2.000,2.000,1.000,2.000,2.000,3.000,2.000,3.000,1.000,2.000,2.495,2.000,2.000,3.000,2.000,2.000,2.000,3.000,2.000,3.000,2.000,4.000,2.000,3.000,2.000,2.000,2.000,2.000,2.000,3.000,2.000,2.000,1.000,3.000,2.000,2.000,2.000,2.000,2.000,1.000,2.000,3.000,2.000,3.000,4.000,2.000,2.000,2.000,2.000,0,4.000,3.000,2.000,2.000,2.000,3.000,2.000,2.000,3.000,2.000,4.000,2.000,2.000,3.000,1.000,3.000,2.000,2.000,2.000,3.000,3.000,3.000,2.000,2.000,2.000,2.000,3.000,2.000,2.000,2.000,2.000
잠만보,3.000,2.000,3.000,5.000,4.000,2.000,4.000,3.000,3.000,4.000,3.000,3.000,2.000,5.000,4.000,1.000,4.000,2.000,2.000,3.000,2.000,2.000,3.000,3.000,2.000,2.000,4.000,3.000,3.000,2.495,4.000,3.000,4.000,3.000,2.000,2.000,3.000,2.000,4.000,2.000,5.000,3.000,4.000,2.000,3.000,4.000,3.000,3.000,4.000,3.000,2.000,4.000,5.000,3.000,3.000,3.000,3.000,2.000,3.000,3.000,3.000,2.000,3.000,5.000,3.000,3.000,2.000,3.000,3.000,0,4.000,3.000,3.000,2.000,3.000,4.000,2.000,5.000,1.000,5.000,4.000,3.000,3.000,3.000,3.000,3.000,3.000,2.000,4.000,4.000,3.000,1.000,2.000,2.000,2.000,4.000,3.000,3.000,2.000,2.000
무장조,6.000,4.000,3.000,3.000,6.000,2.000,3.000,4.000,5.000,2.000,2.000,5.000,2.000,5.000,9.000,2.000,4.000,4.000,2.000,2.000,3.000,2.000,3.000,5.000,2.000,3.000,6.000,3.000,5.000,5.495,3.000,5.000,4.000,2.000,3.000,3.000,3.000,2.000,4.000,3.000,5.000,3.000,6.000,4.000,3.000,3.000,4.000,2.000,6.000,3.000,3.000,4.000,6.000,3.000,2.000,3.000,3.000,3.000,3.000,5.000,3.000,2.000,2.000,5.000,2.000,3.000,3.000,3.000,3.000,4.000,0,3.000,2.000,2.000,5.000,3.000,2.000,2.000,2.000,5.000,3.000,3.000,2.000,2.000,3.000,2.000,3.000,2.000,4.000,4.000,2.000,2.000,2.000,3.000,2.000,3.000,4.000,3.000,2.000,3.000
클레스퍼트라,4.000,3.000,3.000,4.000,3.000,3.000,3.000,5.000,4.000,3.000,3.000,3.000,2.000,4.000,7.000,2.000,3.000,4.000,1.000,2.000,3.000,4.000,4.000,2.000,5.000,2.000,4.000,2.000,3.000,4.495,6.000,3.000,3.000,6.000,2.000,3.000,5.000,2.000,2.000,3.000,5.000,2.000,3.000,6.000,3.000,5.000,3.000,2.000,5.000,2.000,3.000,3.000,4.000,2.000,3.000,4.000,5.000,4.000,3.000,4.000,5.000,2.000,3.000,4.000,3.000,2.000,5.000,3.000,7.000,6.000,5.000,0,2.000,2.000,4.000,2.000,3.000,3.000,2.000,4.000,3.000,2.000,4.000,3.000,3.000,3.000,3.000,2.000,6.000,3.000,4.000,2.000,2.000,3.000,4.000,4.000,4.000,5.000,3.000,2.000
창파나이트,5.000,2.000,2.000,2.000,2.000,1.000,1.000,1.000,4.000,3.000,2.000,3.000,1.000,4.000,3.000,2.000,2.000,3.000,2.000,1.000,2.000,2.000,1.000,2.000,2.000,2.000,4.000,1.000,2.000,4.495,3.000,2.000,2.000,1.000,2.000,2.000,1.000,2.000,1.000,1.000,2.000,2.000,5.000,2.000,2.000,4.000,3.000,1.000,2.000,1.000,3.000,3.000,3.000,1.000,1.000,1.000,3.000,1.000,3.000,2.000,2.000,1.000,2.000,2.000,2.000,2.000,1.000,2.000,1.000,1.000,2.000,2.000,0,2.000,3.000,3.000,2.000,2.000,3.000,2.000,2.000,1.000,2.000,3.000,2.000,2.000,3.000,2.000,2.000,3.000,1.000,3.000,2.000,1.000,1.000,1.000,1.000,1.000,1.000,3.000
우츠보트,5.000,5.000,2.000,4.000,3.000,7.000,4.000,9.000,5.000,3.000,2.000,4.000,2.000,4.000,11.000,4.000,3.000,4.000,6.000,2.000,3.000,2.000,3.000,2.000,4.000,3.000,6.000,4.000,4.000,5.495,3.000,4.000,3.000,9.000,3.000,3.000,5.000,3.000,2.000,3.000,6.000,3.000,7.000,8.000,2.000,3.000,4.000,3.000,5.000,2.000,3.000,3.000,4.000,2.000,3.000,4.000,2.000,4.000,3.000,6.000,3.000,2.000,5.000,4.000,2.000,2.000,4.000,3.000,7.000,5.000,10.000,3.000,3.000,0,4.000,4.000,1.000,6.000,6.000,4.000,4.000,2.000,4.000,2.000,3.000,3.000,2.000,3.000,4.000,2.000,2.000,6.000,6.000,3.000,5.000,4.000,6.000,3.000,2.000,6.000
가라르야도킹,2.000,2.000,2.000,4.000,3.000,3.000,4.000,5.000,4.000,4.000,2.000,3.000,2.000,4.000,4.000,2.000,4.000,4.000,1.000,3.000,3.000,2.000,3.000,3.000,5.000,2.000,5.000,3.000,3.000,2.495,3.000,3.000,4.000,3.000,2.000,4.000,6.000,2.000,4.000,3.000,6.000,3.000,3.000,2.000,2.000,3.000,4.000,3.000,5.000,4.000,4.000,3.000,3.000,3.000,6.000,4.000,3.000,3.000,3.000,2.000,3.000,2.000,3.000,6.000,2.000,3.000,3.000,3.000,8.000,6.000,3.000,3.000,2.000,2.000,0,5.000,1.000,3.000,2.000,6.000,3.000,3.000,4.000,2.000,4.000,4.000,2.000,3.000,4.000,2.000,2.000,2.000,2.000,3.000,4.000,4.000,2.000,4.000,3.000,2.000
깜까미,8.000,5.000,7.000,6.000,6.000,7.000,5.000,5.000,3.000,3.000,5.000,3.000,7.000,6.000,7.000,4.000,2.000,4.000,6.000,6.000,4.000,7.000,2.000,4.000,4.000,7.000,4.000,8.000,3.000,5.495,9.000,4.000,4.000,10.000,2.000,2.000,4.000,7.000,5.000,3.000,13.000,2.000,7.000,5.000,14.000,10.000,3.000,6.000,6.000,4.000,2.000,4.000,7.000,8.000,10.000,4.000,8.000,4.000,2.000,9.000,6.000,3.000,5.000,6.000,4.000,2.000,4.000,2.000,4.000,5.000,6.000,2.000,7.000,4.000,3.000,0,7.000,5.000,4.000,6.000,4.000,3.000,4.000,3.000,4.000,3.000,4.000,2.000,12.000,8.000,5.000,4.000,4.000,4.000,4.000,4.000,5.000,2.000,2.000,4.000
엘풍,3.000,2.000,2.000,4.000,2.000,3.000,2.000,3.000,9.000,4.000,3.000,8.000,2.000,4.000,10.000,4.000,2.000,7.000,3.000,2.000,6.000,4.000,3.000,2.000,9.000,2.000,9.000,1.000,7.000,3.495,6.000,6.000,2.000,4.000,6.000,7.000,4.000,3.000,1.000,3.000,3.000,3.000,6.000,7.000,2.000,5.000,7.000,2.000,5.000,2.000,7.000,3.000,4.000,2.000,2.000,4.000,5.000,4.000,2.000,5.000,5.000,2.000,9.000,4.000,6.000,2.000,4.000,3.000,5.000,6.000,7.000,3.000,2.000,7.000,10.000,2.000,0,3.000,6.000,3.000,3.000,2.000,4.000,4.000,2.000,2.000,4.000,3.000,4.000,2.000,4.000,6.000,6.000,6.000,4.000,4.000,5.000,4.000,3.000,4.000
저승갓숭,3.000,2.000,4.000,5.000,4.000,1.000,2.000,2.000,4.000,3.000,3.000,3.000,1.000,6.000,4.000,3.000,3.000,2.000,4.000,1.000,2.000,2.000,2.000,3.000,2.000,2.000,5.000,2.000,3.000,2.495,5.000,3.000,3.000,1.000,2.000,3.000,2.000,2.000,3.000,2.000,2.000,2.000,8.000,2.000,2.000,6.000,3.000,1.000,4.000,2.000,3.000,4.000,4.000,2.000,1.000,1.000,5.000,1.000,3.000,3.000,3.000,1.000,4.000,4.000,2.000,3.000,1.000,4.000,2.000,2.000,4.000,3.000,3.000,3.000,4.000,5.000,3.000,0,4.000,3.000,3.000,2.000,4.000,2.000,3.000,2.000,3.000,3.000,2.000,5.000,2.000,4.000,3.000,1.000,2.000,2.000,2.000,2.000,2.000,3.000
스트린더(하이),4.000,3.000,2.000,2.000,3.000,3.000,3.000,5.000,4.000,3.000,2.000,4.000,2.000,1.000,3.000,3.000,2.000,2.000,2.000,2.000,3.000,2.000,3.000,3.000,4.000,2.000,4.000,3.000,3.000,4.495,3.000,3.000,2.000,4.000,2.000,3.000,2.000,3.000,3.000,3.000,5.000,2.000,3.000,4.000,2.000,2.000,3.000,2.000,4.000,3.000,3.000,1.000,2.000,2.000,4.000,3.000,2.000,3.000,3.000,2.000,2.000,2.000,4.000,3.000,2.000,2.000,5.000,2.000,8.000,5.000,2.000,3.000,3.000,3.000,4.000,3.000,1.000,4.000,0,3.000,3.000,2.000,2.000,2.000,2.000,3.000,2.000,3.000,3.000,2.000,2.000,2.000,2.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000
샤미드,2.000,2.000,9.000,8.000,3.000,3.000,7.000,5.000,5.000,4.000,3.000,5.000,3.000,7.000,6.000,2.000,8.000,2.000,4.000,6.000,2.000,4.000,4.000,7.000,3.000,3.000,3.000,3.000,4.000,2.495,7.000,2.000,9.000,4.000,3.000,2.000,9.000,2.000,4.000,4.000,7.000,3.000,12.000,4.000,4.000,6.000,2.000,3.000,6.000,2.000,2.000,5.000,3.000,7.000,3.000,4.000,6.000,4.000,3.000,3.000,4.000,3.000,4.000,14.000,4.000,7.000,2.000,3.000,8.000,7.000,4.000,4.000,4.000,3.000,6.000,3.000,3.000,5.000,4.000,0,2.000,6.000,10.000,4.000,9.000,4.000,4.000,3.000,2.000,8.000,4.000,4.000,3.000,2.000,1.000,4.000,3.000,4.000,4.000,4.000
사마자르,3.000,4.000,3.000,3.000,5.000,2.000,2.000,2.000,4.000,3.000,2.000,3.000,1.000,3.000,5.000,3.000,3.000,1.000,5.000,2.000,2.000,2.000,1.000,3.000,1.000,3.000,3.000,2.000,3.000,3.495,4.000,2.000,3.000,1.000,2.000,2.000,2.000,3.000,3.000,2.000,3.000,2.000,6.000,4.000,3.000,5.000,2.000,1.000,5.000,2.000,2.000,2.000,3.000,2.000,1.000,2.000,4.000,2.000,3.000,4.000,2.000,1.000,4.000,4.000,2.000,2.000,2.000,2.000,2.000,2.000,5.000,2.000,3.000,3.000,3.000,3.000,3.000,6.000,3.000,4.000,0,3.000,2.000,3.000,3.000,3.000,3.000,2.000,3.000,4.000,2.000,3.000,2.000,2.000,2.000,2.000,2.000,2.000,1.000,3.000
인텔리레온,2.000,2.000,5.000,3.000,2.000,3.000,5.000,4.000,3.000,2.000,2.000,3.000,2.000,5.000,4.000,2.000,3.000,2.000,3.000,4.000,2.000,3.000,2.000,4.000,2.000,2.000,2.000,2.000,3.000,2.495,5.000,2.000,5.000,3.000,2.000,2.000,5.000,2.000,3.000,3.000,5.000,2.000,7.000,3.000,3.000,4.000,2.000,2.000,4.000,2.000,2.000,4.000,2.000,4.000,2.000,3.000,4.000,3.000,2.000,2.000,3.000,2.000,3.000,8.000,2.000,2.000,2.000,2.000,6.000,5.000,3.000,2.000,2.000,2.000,4.000,3.000,2.000,3.000,3.000,8.000,2.000,0,3.000,3.000,5.000,3.000,3.000,2.000,2.000,5.000,3.000,3.000,2.000,2.000,1.000,3.000,2.000,3.000,2.000,3.000
깨비물거미,3.000,2.000,7.000,6.000,3.000,4.000,5.000,6.000,6.000,4.000,3.000,5.000,1.000,8.000,7.000,2.000,8.000,2.000,4.000,2.000,2.000,4.000,2.000,4.000,3.000,4.000,4.000,3.000,5.000,3.495,5.000,2.000,5.000,5.000,3.000,2.000,9.000,2.000,5.000,3.000,4.000,3.000,13.000,5.000,4.000,5.000,3.000,2.000,7.000,2.000,2.000,6.000,4.000,2.000,3.000,4.000,4.000,4.000,4.000,3.000,3.000,3.000,5.000,6.000,4.000,2.000,2.000,3.000,9.000,5.000,5.000,2.000,4.000,4.000,5.000,4.000,3.000,5.000,4.000,6.000,2.000,4.000,0,4.000,4.000,4.000,4.000,4.000,3.000,8.000,3.000,4.000,4.000,2.000,2.000,5.000,4.000,2.000,2.000,4.000
가디안,2.000,2.000,3.000,2.000,3.000,2.000,2.000,3.000,3.000,3.000,3.000,3.000,1.000,2.000,3.000,2.000,2.000,2.000,1.000,1.000,3.000,3.000,3.000,3.000,4.000,1.000,4.000,1.000,3.000,2.495,5.000,3.000,3.000,3.000,1.000,4.000,3.000,2.000,3.000,2.000,3.000,2.000,2.000,2.000,2.000,4.000,4.000,1.000,4.000,3.000,3.000,1.000,2.000,2.000,2.000,3.000,4.000,3.000,2.000,2.000,3.000,2.000,2.000,4.000,3.000,2.000,3.000,2.000,4.000,5.000,2.000,2.000,1.000,2.000,4.000,1.000,2.000,2.000,2.000,4.000,2.000,2.000,3.000,0,3.000,2.000,3.000,2.000,3.000,2.000,3.000,2.000,2.000,3.000,3.000,3.000,2.000,3.000,3.000,2.000
왕구리,2.000,2.000,6.000,5.000,2.000,2.000,6.000,2.000,4.000,3.000,3.000,3.000,2.000,6.000,5.000,2.000,5.000,2.000,2.000,4.000,2.000,4.000,3.000,5.000,3.000,2.000,3.000,3.000,3.000,2.495,6.000,2.000,6.000,3.000,2.000,2.000,3.000,2.000,4.000,2.000,6.000,3.000,4.000,4.000,3.000,5.000,2.000,3.000,4.000,2.000,2.000,4.000,3.000,4.000,2.000,3.000,5.000,3.000,3.000,2.000,4.000,2.000,4.000,9.000,3.000,4.000,2.000,3.000,4.000,6.000,4.000,3.000,2.000,3.000,4.000,3.000,2.000,3.000,1.000,9.000,2.000,4.000,6.000,4.000,0,4.000,4.000,3.000,2.000,5.000,3.000,1.000,2.000,2.000,1.000,4.000,3.000,4.000,3.000,3.000
엘레이드,2.000,1.000,2.000,5.000,3.000,2.000,2.000,2.000,3.000,2.000,2.000,2.000,2.000,5.000,5.000,1.000,2.000,3.000,1.000,1.000,2.000,3.000,2.000,2.000,4.000,2.000,3.000,2.000,3.000,1.495,4.000,3.000,2.000,1.000,2.000,2.000,2.000,2.000,2.000,2.000,3.000,2.000,3.000,4.000,3.000,4.000,2.000,1.000,3.000,2.000,2.000,3.000,3.000,2.000,1.000,2.000,3.000,2.000,2.000,2.000,2.000,1.000,2.000,3.000,3.000,2.000,2.000,2.000,2.000,2.000,4.000,3.000,2.000,2.000,3.000,3.000,2.000,2.000,1.000,3.000,3.000,2.000,4.000,2.000,2.000,0,3.000,2.000,2.000,3.000,2.000,1.000,2.000,2.000,1.000,2.000,2.000,2.000,2.000,2.000
브리무음,2.000,2.000,3.000,3.000,3.000,2.000,2.000,3.000,3.000,3.000,3.000,3.000,2.000,3.000,4.000,2.000,3.000,3.000,1.000,2.000,3.000,3.000,3.000,3.000,4.000,1.000,4.000,1.000,3.000,2.495,5.000,3.000,3.000,3.000,1.000,6.000,6.000,2.000,2.000,3.000,3.000,2.000,2.000,2.000,2.000,4.000,5.000,1.000,4.000,3.000,3.000,2.000,3.000,2.000,2.000,3.000,4.000,3.000,2.000,2.000,4.000,2.000,2.000,5.000,3.000,2.000,3.000,2.000,4.000,5.000,3.000,3.000,2.000,2.000,4.000,2.000,2.000,2.000,2.000,4.000,2.000,2.000,4.000,4.000,3.000,2.000,0,2.000,4.000,3.000,3.000,2.000,2.000,3.000,3.000,3.000,2.000,3.000,3.000,2.000
눈여아,1.000,1.000,3.000,3.000,2.000,3.000,4.000,3.000,3.000,2.000,2.000,3.000,2.000,2.000,4.000,3.000,2.000,3.000,3.000,3.000,4.000,4.000,3.000,4.000,6.000,2.000,3.000,2.000,2.000,1.495,5.000,4.000,3.000,6.000,2.000,2.000,3.000,4.000,3.000,3.000,5.000,2.000,4.000,4.000,3.000,4.000,2.000,2.000,5.000,4.000,2.000,2.000,2.000,3.000,4.000,3.000,4.000,4.000,2.000,3.000,2.000,2.000,2.000,5.000,3.000,2.000,3.000,2.000,4.000,9.000,3.000,2.000,3.000,2.000,3.000,3.000,2.000,3.000,3.000,5.000,3.000,2.000,4.000,3.000,3.000,3.000,2.000,0,6.000,3.000,2.000,3.000,3.000,5.000,4.000,3.000,3.000,3.000,2.000,2.000
어흥염,6.000,4.000,4.000,3.000,4.000,1.000,2.000,2.000,2.000,2.000,2.000,2.000,1.000,5.000,2.000,3.000,2.000,3.000,2.000,2.000,3.000,1.000,1.000,3.000,3.000,2.000,3.000,2.000,2.000,4.495,3.000,3.000,3.000,1.000,1.000,2.000,2.000,3.000,4.000,2.000,3.000,2.000,5.000,1.000,2.000,3.000,2.000,2.000,4.000,2.000,2.000,3.000,4.000,2.000,1.000,2.000,2.000,1.000,2.000,2.000,2.000,1.000,2.000,4.000,2.000,2.000,1.000,1.000,2.000,2.000,2.000,2.000,2.000,1.000,2.000,2.000,1.000,3.000,2.000,4.000,2.000,3.000,2.000,2.000,3.000,2.000,2.000,1.000,0,5.000,2.000,2.000,1.000,2.000,2.000,2.000,2.000,2.000,1.000,3.000
마릴리,4.000,3.000,4.000,6.000,4.000,2.000,3.000,4.000,6.000,4.000,5.000,5.000,2.000,7.000,8.000,3.000,5.000,3.000,4.000,2.000,2.000,4.000,3.000,4.000,3.000,2.000,4.000,2.000,6.000,3.495,5.000,3.000,5.000,2.000,3.000,2.000,3.000,2.000,5.000,3.000,4.000,4.000,14.000,6.000,2.000,6.000,3.000,2.000,7.000,3.000,3.000,5.000,7.000,3.000,2.000,3.000,5.000,3.000,2.000,6.000,6.000,2.000,11.000,6.000,4.000,4.000,3.000,3.000,3.000,3.000,8.000,4.000,2.000,9.000,6.000,2.000,4.000,3.000,4.000,6.000,3.000,4.000,5.000,4.000,4.000,2.000,5.000,4.000,4.000,0,3.000,4.000,5.000,3.000,2.000,3.000,4.000,4.000,3.000,4.000
올리르바,3.000,3.000,2.000,3.000,2.000,2.000,3.000,2.000,3.000,4.000,3.000,3.000,2.000,4.000,8.000,1.000,2.000,3.000,2.000,2.000,2.000,3.000,3.000,2.000,4.000,2.000,3.000,2.000,3.000,4.495,5.000,3.000,2.000,3.000,2.000,3.000,3.000,2.000,1.000,2.000,5.000,3.000,4.000,5.000,3.000,4.000,2.000,2.000,4.000,2.000,3.000,3.000,3.000,2.000,2.000,3.000,4.000,3.000,3.000,2.000,4.000,2.000,4.000,3.000,3.000,2.000,2.000,3.000,3.000,5.000,6.000,3.000,2.000,3.000,4.000,2.000,3.000,3.000,1.000,3.000,3.000,2.000,4.000,3.000,2.000,3.000,3.000,3.000,3.000,2.000,0,1.000,3.000,2.000,2.000,3.000,4.000,3.000,3.000,3.000
스트린더(로우),4.000,3.000,2.000,2.000,3.000,3.000,3.000,5.000,4.000,3.000,2.000,4.000,2.000,1.000,3.000,3.000,2.000,2.000,2.000,2.000,3.000,2.000,3.000,3.000,4.000,2.000,5.000,3.000,3.000,4.495,3.000,3.000,2.000,4.000,2.000,3.000,2.000,3.000,3.000,3.000,5.000,3.000,3.000,4.000,2.000,2.000,3.000,2.000,4.000,3.000,4.000,1.000,2.000,2.000,4.000,3.000,2.000,3.000,5.000,2.000,2.000,2.000,4.000,3.000,2.000,2.000,5.000,2.000,8.000,5.000,2.000,3.000,3.000,3.000,4.000,3.000,1.000,4.000,2.000,3.000,3.000,2.000,2.000,2.000,2.000,3.000,2.000,3.000,3.000,2.000,2.000,0,2.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000
펜드라,5.000,4.000,2.000,4.000,6.000,2.000,3.000,3.000,3.000,2.000,2.000,3.000,1.000,4.000,10.000,2.000,5.000,2.000,2.000,2.000,2.000,1.000,2.000,3.000,2.000,2.000,4.000,2.000,3.000,4.495,2.000,3.000,3.000,3.000,2.000,2.000,3.000,2.000,4.000,2.000,3.000,4.000,4.000,6.000,2.000,2.000,3.000,2.000,4.000,4.000,2.000,3.000,4.000,2.000,3.000,2.000,2.000,3.000,4.000,3.000,2.000,2.000,3.000,4.000,1.000,2.000,2.000,3.000,3.000,3.000,9.000,2.000,3.000,3.000,3.000,3.000,1.000,5.000,1.000,4.000,3.000,2.000,3.000,1.000,3.000,2.000,2.000,3.000,4.000,2.000,2.000,1.000,0,2.000,2.000,3.000,9.000,2.000,2.000,2.000
화염레오,4.000,3.000,4.000,2.000,3.000,1.000,3.000,2.000,2.000,2.000,1.000,2.000,1.000,4.000,2.000,2.000,3.000,3.000,2.000,3.000,3.000,1.000,2.000,3.000,3.000,2.000,4.000,3.000,1.000,4.495,4.000,3.000,3.000,1.000,2.000,3.000,3.000,3.000,3.000,2.000,4.000,2.000,5.000,1.000,2.000,3.000,3.000,2.000,3.000,2.000,3.000,3.000,3.000,3.000,4.000,2.000,3.000,1.000,3.000,1.000,2.000,2.000,2.000,5.000,2.000,2.000,1.000,2.000,3.000,5.000,2.000,2.000,2.000,1.000,3.000,2.000,1.000,3.000,2.000,5.000,2.000,3.000,3.000,3.000,4.000,3.000,2.000,1.000,3.000,3.000,2.000,2.000,1.000,0,2.000,3.000,1.000,2.000,2.000,3.000
윈디(히스이),2.000,2.000,2.000,2.000,4.000,1.000,1.000,2.000,2.000,2.000,2.000,2.000,1.000,2.000,2.000,2.000,2.000,1.000,1.000,2.000,1.000,1.000,2.000,2.000,1.000,2.000,2.000,2.000,2.000,2.495,2.000,1.000,2.000,1.000,2.000,1.000,2.000,2.000,4.000,2.000,3.000,2.000,3.000,1.000,2.000,3.000,1.000,2.000,3.000,2.000,1.000,1.000,2.000,2.000,1.000,2.000,2.000,1.000,2.000,2.000,2.000,1.000,2.000,3.000,1.000,2.000,1.000,2.000,2.000,2.000,2.000,2.000,2.000,1.000,3.000,2.000,1.000,3.000,2.000,3.000,1.000,2.000,1.000,2.000,2.000,2.000,2.000,1.000,2.000,2.000,2.000,2.000,1.000,1.000,0,2.000,2.000,2.000,1.000,2.000
캥카,3.000,2.000,2.000,3.000,4.000,2.000,3.000,3.000,3.000,4.000,3.000,3.000,2.000,2.000,5.000,2.000,3.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,3.000,2.000,4.000,3.000,3.000,2.495,3.000,2.000,3.000,2.000,2.000,2.000,3.000,2.000,3.000,2.000,4.000,3.000,4.000,2.000,2.000,3.000,3.000,2.000,4.000,3.000,2.000,2.000,4.000,2.000,2.000,2.000,2.000,2.000,3.000,3.000,3.000,2.000,3.000,3.000,2.000,2.000,2.000,2.000,3.000,3.000,5.000,2.000,2.000,2.000,3.000,4.000,2.000,5.000,1.000,3.000,4.000,2.000,2.000,2.000,2.000,2.000,2.000,3.000,4.000,3.000,3.000,1.000,2.000,2.000,2.000,0,4.000,2.000,2.000,2.000
꿈트렁,6.000,4.000,3.000,6.000,5.000,2.000,2.000,3.000,3.000,2.000,4.000,3.000,2.000,6.000,7.000,2.000,5.000,3.000,2.000,2.000,2.000,1.000,2.000,4.000,3.000,2.000,4.000,3.000,3.000,4.495,2.000,4.000,4.000,2.000,2.000,2.000,2.000,2.000,5.000,2.000,4.000,3.000,4.000,5.000,2.000,2.000,3.000,2.000,4.000,2.000,2.000,5.000,5.000,2.000,2.000,2.000,2.000,2.000,3.000,3.000,4.000,2.000,4.000,6.000,4.000,4.000,2.000,2.000,3.000,3.000,6.000,3.000,3.000,3.000,3.000,3.000,2.000,4.000,1.000,6.000,2.000,3.000,5.000,2.000,4.000,3.000,2.000,2.000,4.000,3.000,3.000,1.000,3.000,2.000,2.000,3.000,0,3.000,2.000,2.000
